DEPTH,GR,NPHI,RHOB,RT,WELL
METERS,GAPI,V/V,G/C3,OHMM,
4256.5,397.316,0.1527,25.389,18.308,15/9-F-4
4257,376.829,0.1466,25.421,19.235,15/9-F-4
4257.5,365.328,0.1407,25.449,21.287,15/9-F-4
4258,339.161,0.132,25.493,24.836,15/9-F-4
4258.5,344.552,0.1322,25.491,26.605,15/9-F-4
4259,369.377,0.1482,25.458,26.054,15/9-F-4
4259.5,421.799,0.1537,25.422,23.545,15/9-F-4
4260,450.151,0.1514,25.411,20.964,15/9-F-4
4260.5,444.695,0.1444,2.543,21.278,15/9-F-4
4261,405.166,0.1284,2.547,24.622,15/9-F-4
4261.5,342.167,0.1241,25.506,2.855,15/9-F-4
4262,299.235,0.1219,25.518,27.827,15/9-F-4
4262.5,282.617,0.1173,25.521,28.149,15/9-F-4
4263,308.177,0.1132,25.534,27.445,15/9-F-4
4263.5,331.944,0.1149,25.499,26.002,15/9-F-4
4264,344.402,0.1196,25.464,25.833,15/9-F-4
4264.5,356.868,0.1283,25.389,26.151,15/9-F-4
4265,362.143,0.1322,25.402,23.246,15/9-F-4
4265.5,37.607,0.1346,25.376,22.413,15/9-F-4
4266,375.564,0.1401,25.382,23.434,15/9-F-4
4266.5,390.945,0.1429,25.377,23.211,15/9-F-4
4267,400.468,0.144,25.372,23.675,15/9-F-4
4267.5,407.024,0.1455,25.416,23.751,15/9-F-4
4268,407.698,0.14,25.398,22.729,15/9-F-4
4268.5,391.441,0.1384,25.438,24.551,15/9-F-4
4269,385.533,0.1407,25.431,24.866,15/9-F-4
4269.5,378.079,0.138,25.458,24.681,15/9-F-4
4270,369.127,0.1323,25.482,25.138,15/9-F-4
4270.5,344.409,0.1275,25.522,26.283,15/9-F-4
4271,320.865,0.1214,25.559,28.455,15/9-F-4
4271.5,319.088,0.1204,25.559,30.795,15/9-F-4
4272,320.674,0.1195,2.557,31.805,15/9-F-4
4272.5,325.866,0.1169,25.562,29.061,15/9-F-4
4273,326.043,0.1188,25.574,31.227,15/9-F-4
4273.5,345.398,0.1186,25.581,30.666,15/9-F-4
4274,352.402,0.1225,25.605,29.076,15/9-F-4
4274.5,356.202,0.1199,2.561,29.532,15/9-F-4
4275,351.971,0.1253,25.592,29.002,15/9-F-4
4275.5,342.626,0.1243,25.566,28.699,15/9-F-4
4276,345.162,0.1219,25.585,29.647,15/9-F-4
4276.5,352.259,0.1262,25.597,27.838,15/9-F-4
4277,364.747,0.1224,25.609,27.683,15/9-F-4
4277.5,372.804,0.1225,25.588,28.054,15/9-F-4
4278,371.524,0.1263,2.563,26.805,15/9-F-4
4278.5,368.059,0.1201,2.564,27.285,15/9-F-4
4279,366.892,0.1254,25.688,27.624,15/9-F-4
4279.5,374.385,0.1269,25.668,29.777,15/9-F-4
4280,384.133,0.1269,25.672,29.286,15/9-F-4
4280.5,387.516,0.1256,25.665,2.932,15/9-F-4
4281,384.008,0.1234,25.685,2.742,15/9-F-4
4281.5,387.894,0.1223,25.735,28.661,15/9-F-4
4282,372.566,0.1205,25.713,29.089,15/9-F-4
4282.5,357.852,0.1191,25.689,29.334,15/9-F-4
4283,347.371,0.1154,25.691,30.801,15/9-F-4
4283.5,35.587,0.114,25.714,31.773,15/9-F-4
4284,357.066,0.1088,25.772,3.246,15/9-F-4
4284.5,353.859,0.1075,25.723,32.436,15/9-F-4
4285,344.978,0.1114,2.571,33.444,15/9-F-4
4285.5,349.829,0.1109,25.626,31.096,15/9-F-4
4286,353.591,0.1202,25.596,30.588,15/9-F-4
4286.5,379.788,0.121,25.555,28.709,15/9-F-4
4287,39.871,0.1281,25.515,27.881,15/9-F-4
4287.5,422.829,0.1392,25.499,26.209,15/9-F-4
4288,440.586,0.1402,25.478,2.361,15/9-F-4
4288.5,465.337,0.1391,25.566,21.605,15/9-F-4
4289,484.018,0.1451,25.541,23.714,15/9-F-4
4289.5,502.684,0.154,25.482,23.251,15/9-F-4
4290,517.133,0.1539,25.438,22.731,15/9-F-4
4290.5,519.379,0.1584,25.412,21.543,15/9-F-4
4291,503.627,0.1572,25.497,18.059,15/9-F-4
4291.5,483.949,0.1564,25.452,20.568,15/9-F-4
4292,471.529,0.163,25.445,19.465,15/9-F-4
4292.5,47.967,0.1626,25.337,19.566,15/9-F-4
4293,484.833,0.1707,25.311,17.848,15/9-F-4
4293.5,499.506,0.173,25.283,16.263,15/9-F-4
4294,510.362,0.1772,25.286,15.465,15/9-F-4
4294.5,527.511,0.187,25.276,17.563,15/9-F-4
4295,54.618,0.1879,25.331,17.155,15/9-F-4
4295.5,553.309,0.1939,25.438,15.004,15/9-F-4
4296,523.034,0.1698,25.565,16.323,15/9-F-4
4296.5,452.965,0.1402,25.663,18.048,15/9-F-4
4297,371.895,0.1181,25.712,34.223,15/9-F-4
4297.5,324.227,0.1104,25.755,34.663,15/9-F-4
4298,312.731,0.1041,2.58,35.955,15/9-F-4
4298.5,321.196,0.1024,25.828,35.409,15/9-F-4
4299,33.492,0.098,2.587,39.523,15/9-F-4
4299.5,341.011,0.0954,2.59,43.473,15/9-F-4
4300,332.199,0.0927,25.939,45.694,15/9-F-4
4300.5,31.605,0.088,25.956,4.949,15/9-F-4
4301,298.076,0.0847,25.965,49.319,15/9-F-4
4301.5,295.587,0.0826,25.983,49.989,15/9-F-4
4302,287.564,0.077,26.022,5.356,15/9-F-4
4302.5,293.658,0.0806,26.006,51.185,15/9-F-4
4303,296.175,0.0862,25.989,46.544,15/9-F-4
4303.5,316.997,0.0906,25.946,46.071,15/9-F-4
4304,332.648,0.0956,25.889,44.093,15/9-F-4
4304.5,357.592,0.1023,2.584,40.953,15/9-F-4
4305,385.371,0.1086,25.773,36.675,15/9-F-4
4305.5,396.635,0.111,25.776,37.475,15/9-F-4
4306,384.075,0.1109,25.783,35.949,15/9-F-4
4306.5,342.482,0.102,25.809,41.757,15/9-F-4
4307,305.134,0.09,25.879,48.014,15/9-F-4
4307.5,267.546,0.0805,2.593,53.493,15/9-F-4
4308,250.454,0.0741,2.601,58.244,15/9-F-4
4308.5,23.277,0.0682,26.039,62.812,15/9-F-4
4309,224.191,0.0664,26.056,68.293,15/9-F-4
4309.5,210.323,0.0677,26.029,71.486,15/9-F-4
4310,20.704,0.0695,2.6,70.867,15/9-F-4
4310.5,21.346,0.0671,26.025,69.538,15/9-F-4
4311,216.266,0.0654,26.073,7.003,15/9-F-4
4311.5,220.224,0.0652,26.112,74.922,15/9-F-4
4312,218.046,0.0664,26.114,75.596,15/9-F-4
4312.5,222.531,0.0634,26.131,74.839,15/9-F-4
4313,225.628,0.0634,26.141,75.361,15/9-F-4
4313.5,22.057,0.0659,26.153,76.718,15/9-F-4
4314,223.644,0.0651,26.118,74.425,15/9-F-4
4314.5,22.088,0.0636,26.096,72.486,15/9-F-4
4315,215.819,0.0623,26.084,72.526,15/9-F-4
4315.5,209.814,0.0634,26.041,7.123,15/9-F-4
4316,214.231,0.0665,2.603,68.091,15/9-F-4
4316.5,235.944,0.0712,25.992,62.287,15/9-F-4
4317,252.357,0.0744,26.006,60.172,15/9-F-4
4317.5,255.454,0.0751,2.604,61.497,15/9-F-4
4318,248.345,0.0753,26.014,60.837,15/9-F-4
4318.5,24.028,0.0725,26.026,57.841,15/9-F-4
4319,232.483,0.074,25.998,53.473,15/9-F-4
4319.5,234.374,0.0738,26.027,5.547,15/9-F-4
4320,24.151,0.0782,26.039,53.084,15/9-F-4
4320.5,25.703,0.0818,26.043,50.838,15/9-F-4
4321,26.73,0.0803,26.065,47.088,15/9-F-4
4321.5,269.234,0.0839,26.028,45.737,15/9-F-4
4322,279.891,0.0858,2.604,48.755,15/9-F-4
4322.5,283.422,0.0859,26.003,43.172,15/9-F-4
4323,272.592,0.0823,26.031,45.469,15/9-F-4
4323.5,262.823,0.0792,26.006,49.081,15/9-F-4
4324,259.121,0.0817,26.046,47.671,15/9-F-4
4324.5,269.563,0.0831,2.606,44.575,15/9-F-4
4325,267.376,0.0805,26.087,44.424,15/9-F-4
4325.5,264.177,0.0773,26.076,47.227,15/9-F-4
4326,26.54,0.0794,26.042,45.754,15/9-F-4
4326.5,271.117,0.0851,26.045,47.015,15/9-F-4
4327,271.079,0.0849,26.063,43.025,15/9-F-4
4327.5,277.334,0.0814,26.066,40.142,15/9-F-4
4328,274.086,0.0876,26.049,42.677,15/9-F-4
4328.5,288.026,0.0867,25.947,4.296,15/9-F-4
4329,29.262,0.0886,25.899,40.038,15/9-F-4
4329.5,310.173,0.0964,25.852,3.567,15/9-F-4
4330,310.825,0.1021,25.856,36.009,15/9-F-4
4330.5,300.577,0.099,25.857,35.347,15/9-F-4
4331,279.478,0.101,2.591,37.733,15/9-F-4
4331.5,262.749,0.0926,25.984,35.914,15/9-F-4
4332,249.881,0.0903,26.035,38.915,15/9-F-4
4332.5,236.241,0.0877,26.002,42.626,15/9-F-4
4333,223.301,0.0848,25.923,43.878,15/9-F-4
4333.5,227.819,0.0856,25.876,43.831,15/9-F-4
4334,249.393,0.0858,25.915,44.244,15/9-F-4
4334.5,273.175,0.084,2.599,41.123,15/9-F-4
4335,278.977,0.0847,26.035,39.762,15/9-F-4
4335.5,270.479,0.0833,26.009,49.204,15/9-F-4
4336,255.133,0.0885,25.971,45.107,15/9-F-4
4336.5,259.938,0.0921,25.931,40.205,15/9-F-4
4337,267.769,0.0902,25.944,42.928,15/9-F-4
4337.5,276.214,0.0878,25.958,44.856,15/9-F-4
4338,264.407,0.0828,26.009,46.848,15/9-F-4
4338.5,245.374,0.0779,25.994,48.696,15/9-F-4
4339,22.519,0.0818,25.995,49.326,15/9-F-4
4339.5,212.739,0.0782,25.984,51.094,15/9-F-4
4340,220.399,0.0754,25.989,4.979,15/9-F-4
4340.5,224.138,0.0747,25.984,49.783,15/9-F-4
4341,240.264,0.0808,25.988,50.044,15/9-F-4
4341.5,259.111,0.0845,25.994,49.092,15/9-F-4
4342,300.751,0.0939,25.976,47.391,15/9-F-4
4342.5,319.069,0.0932,25.946,39.472,15/9-F-4
4343,325.303,0.0891,25.909,41.462,15/9-F-4
4343.5,306.613,0.0889,25.934,46.166,15/9-F-4
4344,29.319,0.0833,25.995,46.809,15/9-F-4
4344.5,276.833,0.0819,26.062,45.379,15/9-F-4
4345,275.655,0.082,26.074,45.847,15/9-F-4
4345.5,279.462,0.0812,26.052,42.737,15/9-F-4
4346,29.699,0.0894,25.942,38.643,15/9-F-4
4346.5,33.775,0.0991,25.887,39.064,15/9-F-4
4347,383.164,0.1088,25.759,34.101,15/9-F-4
4347.5,422.703,0.1174,25.777,34.334,15/9-F-4
4348,435.368,0.1262,25.879,33.087,15/9-F-4
4348.5,426.657,0.1257,26.028,28.119,15/9-F-4
4349,403.985,0.098,26.058,2.811,15/9-F-4
4349.5,358.589,0.0927,26.012,34.508,15/9-F-4
4350,315.573,0.0927,2.597,42.714,15/9-F-4
4350.5,288.066,0.0931,25.955,4.048,15/9-F-4
4351,296.772,0.0889,25.904,35.513,15/9-F-4
4351.5,32.784,0.0926,2.602,33.159,15/9-F-4
4352,349.932,0.1089,25.946,31.784,15/9-F-4
4352.5,38.378,0.1209,25.804,30.936,15/9-F-4
4353,413.885,0.131,25.564,22.258,15/9-F-4
4353.5,443.337,0.1428,25.569,22.918,15/9-F-4
4354,435.897,0.1541,25.662,2.137,15/9-F-4
4354.5,418.214,0.1413,25.716,20.965,15/9-F-4
4355,391.782,0.1317,25.704,2.388,15/9-F-4
4355.5,364.055,0.1331,25.724,28.747,15/9-F-4
4356,343.487,0.1236,25.716,2.802,15/9-F-4
4356.5,343.548,0.1228,2.581,26.707,15/9-F-4
4357,350.254,0.1167,25.836,28.438,15/9-F-4
4357.5,353.144,0.1124,25.956,31.642,15/9-F-4
4358,339.878,0.1035,25.923,31.246,15/9-F-4
4358.5,326.938,0.1035,25.927,34.405,15/9-F-4
4359,324.054,0.1085,25.888,36.569,15/9-F-4
4359.5,329.595,0.1117,25.866,3.204,15/9-F-4
4360,33.036,0.1109,25.863,28.205,15/9-F-4
4360.5,329.973,0.1137,25.783,28.099,15/9-F-4
4361,334.173,0.1179,25.698,30.221,15/9-F-4
4361.5,355.331,0.1223,2.561,2.68,15/9-F-4
4362,379.652,0.1294,25.573,27.973,15/9-F-4
4362.5,391.109,0.1276,25.596,25.887,15/9-F-4
4363,388.906,0.1216,2.563,23.688,15/9-F-4
4363.5,376.157,0.1237,25.615,25.818,15/9-F-4
4364,374.733,0.1286,25.562,26.613,15/9-F-4
4364.5,385.382,0.1315,25.555,26.623,15/9-F-4
4365,393.562,0.1374,25.585,23.445,15/9-F-4
4365.5,398.138,0.1381,25.599,22.634,15/9-F-4
4366,39.453,0.1354,25.638,23.788,15/9-F-4
4366.5,368.246,0.1373,25.717,24.644,15/9-F-4
4367,345.883,0.1221,25.861,27.848,15/9-F-4
4367.5,334.338,0.1218,25.878,28.691,15/9-F-4
4368,346.488,0.1227,25.874,29.987,15/9-F-4
4368.5,360.523,0.1183,25.806,29.782,15/9-F-4
4369,358.615,0.1245,25.717,29.236,15/9-F-4
4369.5,357.155,0.1217,25.687,28.729,15/9-F-4
4370,351.607,0.1242,25.637,28.198,15/9-F-4
4370.5,343.606,0.1171,25.746,28.978,15/9-F-4
4371,335.257,0.1169,25.719,29.448,15/9-F-4
4371.5,336.331,0.121,25.695,29.526,15/9-F-4
4372,342.113,0.122,25.588,29.188,15/9-F-4
4372.5,345.536,0.1203,25.647,2.897,15/9-F-4
4373,33.87,0.1244,25.689,27.727,15/9-F-4
4373.5,34.973,0.1229,2.573,28.372,15/9-F-4
4374,368.391,0.1211,25.642,24.975,15/9-F-4
4374.5,377.713,0.1401,25.561,27.041,15/9-F-4
4375,396.634,0.1577,25.405,22.814,15/9-F-4
4375.5,429.642,0.1699,25.279,13.649,15/9-F-4
4376,478.528,0.1815,25.327,14.607,15/9-F-4
4376.5,528.199,0.1861,25.523,14.816,15/9-F-4
4377,537.953,0.1441,25.818,15.638,15/9-F-4
4377.5,476.376,0.116,26.101,22.374,15/9-F-4
4378,357.264,0.0897,26.297,33.238,15/9-F-4
4378.5,253.104,0.0748,2.64,43.553,15/9-F-4
4379,198.554,0.0664,26.349,60.526,15/9-F-4
4379.5,183.976,0.0616,26.328,6.095,15/9-F-4
4380,193.785,0.0578,26.285,57.691,15/9-F-4
4380.5,238.482,0.068,26.113,54.163,15/9-F-4
4381,317.612,0.0935,25.794,49.425,15/9-F-4
4381.5,413.329,0.1209,25.541,27.566,15/9-F-4
4382,48.286,0.1399,25.422,20.982,15/9-F-4
4382.5,492.664,0.1548,25.462,21.874,15/9-F-4
4383,47.431,0.1466,25.477,22.298,15/9-F-4
4383.5,444.246,0.1474,25.602,26.789,15/9-F-4
4384,421.534,0.1356,25.686,19.045,15/9-F-4
4384.5,381.258,0.1232,25.754,23.771,15/9-F-4
4385,361.899,0.1288,25.681,32.271,15/9-F-4
4385.5,388.646,0.1373,25.565,29.071,15/9-F-4
4386,451.473,0.1465,25.446,20.377,15/9-F-4
4386.5,494.702,0.1585,25.392,16.961,15/9-F-4
4387,492.283,0.1678,25.376,20.733,15/9-F-4
4387.5,459.624,0.1644,25.444,19.838,15/9-F-4
4388,44.643,0.15,25.508,18.745,15/9-F-4
4388.5,419.456,0.1415,25.518,22.009,15/9-F-4
4389,403.027,0.141,25.404,26.487,15/9-F-4
4389.5,382.059,0.1507,25.284,26.712,15/9-F-4
4390,39.911,0.1527,25.206,16.647,15/9-F-4
4390.5,429.052,0.1565,25.191,16.637,15/9-F-4
4391,450.701,0.1606,25.189,19.263,15/9-F-4
4391.5,464.347,0.1583,25.134,20.225,15/9-F-4
4392,463.365,0.164,25.131,19.065,15/9-F-4
4392.5,465.361,0.1618,25.115,18.254,15/9-F-4
4393,461.453,0.157,25.191,20.687,15/9-F-4
4393.5,455.036,0.1603,25.206,21.428,15/9-F-4
4394,455.562,0.157,25.239,21.324,15/9-F-4
4394.5,455.762,0.1655,25.245,1.956,15/9-F-4
4395,462.456,0.1616,25.198,19.208,15/9-F-4
4395.5,462.763,0.1659,25.184,19.987,15/9-F-4
4396,469.886,0.1611,25.222,20.486,15/9-F-4
4396.5,463.217,0.1619,25.289,21.444,15/9-F-4
4397,454.587,0.1542,25.304,21.437,15/9-F-4
4397.5,436.359,0.1536,25.321,20.285,15/9-F-4
4398,433.858,0.1523,25.356,21.094,15/9-F-4
4398.5,418.005,0.1509,25.436,22.198,15/9-F-4
4399,41.382,0.1446,25.396,22.489,15/9-F-4
4399.5,413.607,0.1545,25.417,22.116,15/9-F-4
4400,431.963,0.1583,2.54,22.374,15/9-F-4
4400.5,430.295,0.1521,25.471,21.573,15/9-F-4
4401,409.143,0.148,25.488,20.274,15/9-F-4
4401.5,386.721,0.1493,25.504,25.082,15/9-F-4
4402,375.215,0.1357,25.591,24.231,15/9-F-4
4402.5,376.056,0.1323,25.604,26.174,15/9-F-4
4403,386.817,0.1324,25.642,26.451,15/9-F-4
4403.5,402.333,0.1337,25.569,26.428,15/9-F-4
4404,421.461,0.1362,25.531,25.467,15/9-F-4
4404.5,433.276,0.1393,25.499,2.522,15/9-F-4
4405,453.599,0.1471,25.495,26.006,15/9-F-4
4405.5,467.406,0.144,25.551,2.337,15/9-F-4
4406,479.428,0.1525,25.508,22.134,15/9-F-4
4406.5,469.417,0.1553,25.472,21.548,15/9-F-4
4407,463.525,0.1524,2.544,21.855,15/9-F-4
4407.5,457.508,0.149,2.551,23.381,15/9-F-4
4408,461.514,0.1494,25.486,22.693,15/9-F-4
4408.5,457.534,0.1485,2.548,19.934,15/9-F-4
4409,439.712,0.1523,25.417,21.296,15/9-F-4
4409.5,44.891,0.149,25.429,22.115,15/9-F-4
4410,453.996,0.1532,25.333,24.783,15/9-F-4
4410.5,469.058,0.1509,25.328,23.355,15/9-F-4
4411,455.514,0.1529,25.347,22.093,15/9-F-4
4411.5,444.813,0.1517,25.457,21.446,15/9-F-4
4412,434.719,0.1528,25.508,22.759,15/9-F-4
4412.5,418.632,0.1477,25.545,22.525,15/9-F-4
4413,414.477,0.1444,25.521,23.998,15/9-F-4
4413.5,41.439,0.1415,2.55,26.981,15/9-F-4
4414,415.898,0.1472,25.461,2.566,15/9-F-4
4414.5,419.924,0.1445,25.467,23.065,15/9-F-4
4415,426.958,0.1501,25.481,24.262,15/9-F-4
4415.5,441.386,0.1475,25.498,24.265,15/9-F-4
4416,446.135,0.1513,25.462,2.394,15/9-F-4
4416.5,452.807,0.1482,2.547,24.064,15/9-F-4
4417,45.798,0.1462,25.475,2.584,15/9-F-4
4417.5,445.069,0.1454,25.509,22.527,15/9-F-4
4418,42.648,0.141,25.509,25.744,15/9-F-4
4418.5,405.111,0.1439,25.488,26.944,15/9-F-4
4419,392.638,0.139,25.477,25.547,15/9-F-4
4419.5,387.891,0.1454,25.456,26.233,15/9-F-4
4420,379.696,0.1431,25.449,26.698,15/9-F-4
4420.5,38.304,0.1344,2.546,25.947,15/9-F-4
4421,384.286,0.1361,25.508,2.53,15/9-F-4
4421.5,395.473,0.1405,25.564,26.358,15/9-F-4
4422,414.479,0.1407,25.565,25.421,15/9-F-4
4422.5,436.577,0.1491,25.513,25.698,15/9-F-4
4423,462.815,0.1491,25.472,25.798,15/9-F-4
4423.5,477.715,0.1527,25.495,2.399,15/9-F-4
4424,471.306,0.1524,25.487,2.325,15/9-F-4
4424.5,458.028,0.1564,25.494,24.244,15/9-F-4
4425,450.373,0.1506,2.54,25.149,15/9-F-4
4425.5,441.786,0.1517,25.383,23.711,15/9-F-4
4426,437.955,0.1446,25.346,24.769,15/9-F-4
4426.5,437.659,0.1475,2.533,24.336,15/9-F-4
4427,452.629,0.157,25.256,2.413,15/9-F-4
4427.5,470.465,0.1581,25.111,24.132,15/9-F-4
4428,474.183,0.1453,25.093,22.536,15/9-F-4
4428.5,482.153,0.1683,25.141,2.102,15/9-F-4
4429,505.115,0.1716,25.222,18.804,15/9-F-4
4429.5,520.545,0.1638,25.296,18.727,15/9-F-4
4430,521.435,0.1641,25.327,20.368,15/9-F-4
4430.5,496.907,0.1736,25.356,20.988,15/9-F-4
4431,496.902,0.1756,25.341,23.452,15/9-F-4
4431.5,508.716,0.1765,25.337,23.442,15/9-F-4
4432,53.006,0.1581,25.405,19.964,15/9-F-4
4432.5,518.335,0.1619,25.429,23.477,15/9-F-4
4433,503.436,0.1583,25.371,27.585,15/9-F-4
4433.5,507.406,0.1845,25.416,19.567,15/9-F-4
4434,526.503,0.1798,25.175,19.306,15/9-F-4
4434.5,58.235,0.1998,25.297,17.002,15/9-F-4
4435,616.762,0.2047,25.132,15.123,15/9-F-4
4435.5,645.913,0.2092,25.252,12.901,15/9-F-4
4436,651.921,0.211,25.161,14.893,15/9-F-4
4436.5,632.002,0.1972,25.086,14.232,15/9-F-4
4437,620.851,0.1939,25.061,20.292,15/9-F-4
4437.5,60.473,0.1905,24.918,20.939,15/9-F-4
4438,614.966,0.1851,24.939,16.485,15/9-F-4
4438.5,612.627,0.1961,24.818,17.007,15/9-F-4
4439,629.641,0.1988,24.804,14.799,15/9-F-4
4439.5,647.461,0.2178,24.792,1.491,15/9-F-4
4440,71.054,0.2191,24.858,15.789,15/9-F-4
4440.5,751.956,0.2193,24.845,16.009,15/9-F-4
4441,800.666,0.2241,2.492,14.581,15/9-F-4
4441.5,801.605,0.2254,24.959,15.688,15/9-F-4
4442,789.335,0.2203,2.527,20.204,15/9-F-4
4442.5,71.6,0.211,25.503,16.554,15/9-F-4
4443,615.697,0.1773,2.587,10.009,15/9-F-4
4443.5,465.572,0.1385,25.943,18.345,15/9-F-4
4444,346.613,0.1193,25.911,40.834,15/9-F-4
4444.5,260.861,0.1019,25.865,39.349,15/9-F-4
4445,238.154,0.096,25.914,4.139,15/9-F-4
4445.5,25.16,0.0918,26.032,43.915,15/9-F-4
4446,279.981,0.0909,26.136,43.788,15/9-F-4
4446.5,302.684,0.0932,2.612,50.908,15/9-F-4
4447,307.303,0.0953,26.139,50.558,15/9-F-4
4447.5,310.089,0.0983,26.089,50.107,15/9-F-4
4448,306.252,0.1036,2.6,45.722,15/9-F-4
4448.5,313.036,0.0992,26.032,46.456,15/9-F-4
4449,34.329,0.0972,26.017,45.517,15/9-F-4
4449.5,345.348,0.1004,2.615,45.427,15/9-F-4
4450,326.819,0.0959,26.101,4.412,15/9-F-4
4450.5,276.232,0.0934,26.188,5.274,15/9-F-4
4451,259.342,0.0828,26.205,50.405,15/9-F-4
4451.5,256.194,0.0855,26.197,54.501,15/9-F-4
4452,286.497,0.098,26.071,52.118,15/9-F-4
4452.5,289.083,0.0997,25.938,44.335,15/9-F-4
4453,27.773,0.0777,25.868,4.944,15/9-F-4
4453.5,228.615,-0.7576,25.916,51.978,15/9-F-4
4454,211.017,-1.593,25.986,53.657,15/9-F-4
4454.5,200.546,-24.283,26.076,53.904,15/9-F-4
4455,196.934,0.0931,2.607,55.307,15/9-F-4
4455.5,178.868,0.0855,2.605,57.616,15/9-F-4
4456,174.572,0.0856,25.985,57.702,15/9-F-4
4456.5,181.256,0.0914,26.092,58.441,15/9-F-4
4457,208.569,0.0908,26.209,59.996,15/9-F-4
4457.5,236.316,0.0952,26.162,57.702,15/9-F-4
4458,260.114,0.1023,26.039,52.167,15/9-F-4
4458.5,28.886,0.1137,25.679,48.266,15/9-F-4
4459,324.808,0.1293,25.375,44.102,15/9-F-4
4459.5,383.295,0.1438,25.052,36.096,15/9-F-4
4460,444.308,0.1528,24.965,27.299,15/9-F-4
4460.5,523.768,0.1629,25.022,23.151,15/9-F-4
4461,57.267,0.1657,25.007,21.136,15/9-F-4
4461.5,584.239,0.1683,25.023,20.989,15/9-F-4
4462,585.986,0.1636,24.872,20.779,15/9-F-4
4462.5,589.406,0.1603,25.056,20.287,15/9-F-4
4463,612.731,0.1595,25.003,19.462,15/9-F-4
4463.5,606.625,0.1615,25.076,19.769,15/9-F-4
4464,608.393,0.1651,2.494,19.488,15/9-F-4
4464.5,604.423,0.1719,24.919,19.183,15/9-F-4
4465,617.083,0.1679,24.893,18.709,15/9-F-4
4465.5,590.965,0.1689,2.482,18.836,15/9-F-4
4466,565.566,0.1615,24.789,18.798,15/9-F-4
4466.5,533.015,0.1605,24.805,19.138,15/9-F-4
4467,543.578,0.1606,24.859,19.669,15/9-F-4
4467.5,556.992,0.1605,24.888,19.608,15/9-F-4
4468,583.243,0.1626,24.816,20.005,15/9-F-4
4468.5,597.102,0.1673,24.739,19.676,15/9-F-4
4469,616.815,0.1731,24.684,1.922,15/9-F-4
4469.5,618.931,0.1756,24.703,18.789,15/9-F-4
4470,612.367,0.1677,24.708,18.446,15/9-F-4
4470.5,615.423,0.1668,24.695,18.309,15/9-F-4
4471,61.788,0.1701,24.704,18.185,15/9-F-4
4471.5,632.108,0.1805,2.472,18.114,15/9-F-4
4472,639.274,0.1746,24.726,18.192,15/9-F-4
4472.5,644.002,0.1638,24.689,18.188,15/9-F-4
4473,649.003,0.1748,2.467,18.174,15/9-F-4
4473.5,638.363,0.1779,24.697,17.937,15/9-F-4
4474,62.048,0.1777,24.714,17.496,15/9-F-4
4474.5,60.935,0.1857,2.471,17.599,15/9-F-4
4475,609.243,0.1811,24.701,17.526,15/9-F-4
4475.5,621.252,0.1723,24.729,16.516,15/9-F-4
4476,62.86,0.1834,24.762,15.811,15/9-F-4
4476.5,638.519,0.1711,24.693,16.016,15/9-F-4
4477,634.711,0.1857,24.602,16.146,15/9-F-4
4477.5,62.889,0.1917,24.503,15.999,15/9-F-4
4478,617.727,0.1838,24.505,15.865,15/9-F-4
4478.5,621.228,0.1867,24.529,1.607,15/9-F-4
4479,642.568,0.1826,24.578,16.024,15/9-F-4
4479.5,668.697,0.1937,24.538,16.154,15/9-F-4
4480,676.273,0.1918,24.574,16.531,15/9-F-4
4480.5,667.912,0.1855,24.586,16.714,15/9-F-4
4481,643.772,0.1787,24.662,1.686,15/9-F-4
4481.5,636.288,0.1741,2.473,17.305,15/9-F-4
4482,62.846,0.1751,24.769,17.481,15/9-F-4
4482.5,626.025,0.1789,24.823,17.692,15/9-F-4
4483,641.975,0.182,24.721,18.014,15/9-F-4
4483.5,668.477,0.1854,24.689,17.675,15/9-F-4
4484,682.277,0.1762,24.699,17.332,15/9-F-4
4484.5,663.743,0.1804,24.798,17.665,15/9-F-4
4485,651.341,0.1672,24.849,17.483,15/9-F-4
4485.5,649.012,0.1598,24.896,18.224,15/9-F-4
4486,655.402,0.1559,24.871,18.123,15/9-F-4
4486.5,64.255,0.1696,24.879,18.552,15/9-F-4
4487,632.301,0.1615,24.831,19.961,15/9-F-4
4487.5,628.265,0.153,24.783,20.406,15/9-F-4
4488,636.877,0.1601,24.802,20.554,15/9-F-4
4488.5,659.479,0.1528,24.829,21.201,15/9-F-4
4489,664.295,0.1425,24.948,21.026,15/9-F-4
4489.5,630.317,0.1512,24.993,2.161,15/9-F-4
4490,602.887,0.1438,25.133,23.128,15/9-F-4
4490.5,588.352,0.1286,25.188,2.365,15/9-F-4
4491,594.665,0.1403,25.306,2.436,15/9-F-4
4491.5,627.251,0.1561,25.489,24.332,15/9-F-4
4492,635.781,0.1719,25.758,21.794,15/9-F-4
4492.5,632.393,0.1461,26.033,17.532,15/9-F-4
4493,554.123,0.1547,26.093,20.052,15/9-F-4
4493.5,554.725,0.1529,26.145,22.361,15/9-F-4
4494,579.496,0.1388,25.905,21.735,15/9-F-4
4494.5,652.433,0.1393,25.895,27.857,15/9-F-4
4495,727.683,0.1701,25.556,25.341,15/9-F-4
4495.5,906.575,0.1816,25.416,18.986,15/9-F-4
4496,116.322,0.2475,24.738,14.497,15/9-F-4
4496.5,138.496,0.2901,24.167,10.854,15/9-F-4
4497,157.797,0.3714,2.332,0.9019,15/9-F-4
